[2025-05-19 23:27:52] TransactionID: 4 | Amount: 3988.33 | Status: FRAUD | Reasons: High transaction amount
[2025-05-19 23:28:23] TransactionID: 705 | Amount: 491.53 | Status: SAFE | Reasons: None
[2025-05-19 23:28:23] TransactionID: 408 | Amount: 658.06 | Status: SAFE | Reasons: None
[2025-05-19 23:28:23] TransactionID: 525 | Amount: 911.07 | Status: SAFE | Reasons: None
[2025-05-19 23:28:23] TransactionID: 909 | Amount: 313.25 | Status: SAFE | Reasons: None
[2025-05-19 23:28:23] TransactionID: 500 | Amount: 1544.19 | Status: SAFE | Reasons: None
[2025-05-19 23:28:23] TransactionID: 920 | Amount: 28.72 | Status: SAFE | Reasons: None

[2025-05-19 23:28:23] TransactionID: 892 | Amount: 451.1 | Status: SAFE | Reasons: None
h transaction amount
[2025-05-19 23:28:23] TransactionID: 933 | Amount: 2439.02 | Status: FRAUD | Reasons: High transaction amount, Nighttime high amount transaction
[2025-05-19 23:28:23] TransactionID: 371 | Amount: 843.02 | Status: SAFE | Reasons: None
[2025-05-19 23:28:23] TransactionID: 935 | Amount: 238.74 | Status: SAFE | Reasons: None
[2025-05-19 23:28:23] TransactionID: 893 | Amount: 15.14 | Status: SAFE | Reasons: None
[2025-05-19 23:28:23] TransactionID: 544 | Amount: 99.88 | Status: SAFE | Reasons: None
[2025-05-19 23:28:23] TransactionID: 823 | Amount: 921.6 | Status: SAFE | Reasons: None
[2025-05-19 23:28:23] TransactionID: 506 | Amount: 277.69 | Status: SAFE | Reasons: None
[2025-05-19 23:28:23] TransactionID: 815 | Amount: 33.85 | Status: SAFE | Reasons: None
[2025-05-19 23:28:23] TransactionID: 954 | Amount: 897.8 | Status: SAFE | Reasons: None
[2025-05-19 23:28:23] TransactionID: 488 | Amount: 180.49 | Status: SAFE | Reasons: None
[2025-05-19 23:28:23] TransactionID: 688 | Amount: 787.5 | Status: SAFE | Reasons: None
[2025-05-19 23:28:23] TransactionID: 912 | Amount: 972.65 | Status: SAFE | Reasons: None
[2025-05-19 23:28:23] TransactionID: 548 | Amount: 542.9 | Status: SAFE | Reasons: None
[2025-05-19 23:28:23] TransactionID: 637 | Amount: 144.99 | Status: SAFE | Reasons: None
[2025-05-19 23:28:23] TransactionID: 805 | Amount: 15.53 | Status: SAFE | Reasons: None
[2025-05-19 23:28:23] TransactionID: 915 | Amount: 959.68 | Status: SAFE | Reasons: None
[2025-05-19 23:28:23] TransactionID: 802 | Amount: 501.76 | Status: SAFE | Reasons: None
[2025-05-19 23:28:23] TransactionID: 412 | Amount: 732.08 | Status: SAFE | Reasons: None
[2025-05-19 23:28:23] TransactionID: 750 | Amount: 610.64 | Status: SAFE | Reasons: None
[2025-05-19 23:28:23] TransactionID: 903 | Amount: 157.01 | Status: SAFE | Reasons: None
[2025-05-19 23:28:23] TransactionID: 992 | Amount: 579.15 | Status: SAFE | Reasons: None
[2025-05-19 23:28:23] TransactionID: 975 | Amount: 61.66 | Status: SAFE | Reasons: None
[2025-05-19 23:28:23] TransactionID: 950 | Amount: 4924.19 | Status: FRAUD | Reasons: High transaction amount, Nighttime high amount transaction
[2025-05-19 23:28:23] TransactionID: 715 | Amount: 433.77 | Status: SAFE | Reasons: None
[2025-05-19 23:28:23] TransactionID: 851 | Amount: 861.55 | Status: SAFE | Reasons: None
[2025-05-19 23:28:23] TransactionID: 689 | Amount: 640.6 | Status: SAFE | Reasons: None
[2025-05-19 23:28:23] TransactionID: 667 | Amount: 517.22 | Status: SAFE | Reasons: None
[2025-05-19 23:28:23] TransactionID: 779 | Amount: 705.1 | Status: SAFE | Reasons: None
[2025-05-19 23:28:23] TransactionID: 720 | Amount: 480.38 | Status: SAFE | Reasons: None
[2025-05-19 23:28:23] TransactionID: 489 | Amount: 113.83 | Status: SAFE | Reasons: None
[2025-05-19 23:28:24] TransactionID: 916 | Amount: 475.41 | Status: SAFE | Reasons: None
[2025-05-19 23:28:24] TransactionID: 655 | Amount: 586.16 | Status: SAFE | Reasons: None
[2025-05-19 23:28:24] TransactionID: 797 | Amount: 144.11 | Status: SAFE | Reasons: None
[2025-05-19 23:28:24] TransactionID: 520 | Amount: 973.21 | Status: SAFE | Reasons: None
[2025-05-19 23:28:24] TransactionID: 507 | Amount: 882.42 | Status: SAFE | Reasons: None
[2025-05-19 23:28:24] TransactionID: 704 | Amount: 718.29 | Status: SAFE | Reasons: None
[2025-05-19 23:28:24] TransactionID: 958 | Amount: 915.07 | Status: SAFE | Reasons: None
[2025-05-19 23:28:24] TransactionID: 747 | Amount: 672.81 | Status: SAFE | Reasons: None
[2025-05-19 23:28:24] TransactionID: 829 | Amount: 185.56 | Status: SAFE | Reasons: None
[2025-05-19 23:28:24] TransactionID: 904 | Amount: 254.83 | Status: SAFE | Reasons: None
[2025-05-19 23:28:24] TransactionID: 981 | Amount: 50.88 | Status: SAFE | Reasons: None
[2025-05-19 23:28:24] TransactionID: 887 | Amount: 2701.59 | Status: FRAUD | Reasons: High transaction amount
[2025-05-19 23:28:24] TransactionID: 983 | Amount: 1226.5 | Status: SAFE | Reasons: None
[2025-05-19 23:28:24] TransactionID: 870 | Amount: 951.12 | Status: SAFE | Reasons: None
[2025-05-19 23:28:24] TransactionID: 927 | Amount: 4414.14 | Status: FRAUD | Reasons: High transaction amount, Nighttime high amount transaction
[2025-05-19 23:28:24] TransactionID: 843 | Amount: 266.49 | Status: SAFE | Reasons: None
[2025-05-19 23:28:24] TransactionID: 825 | Amount: 204.16 | Status: SAFE | Reasons: None
[2025-05-19 23:28:24] TransactionID: 790 | Amount: 538.79 | Status: SAFE | Reasons: None
[2025-05-19 23:28:24] TransactionID: 926 | Amount: 328.86 | Status: SAFE | Reasons: None
[2025-05-19 23:28:24] TransactionID: 659 | Amount: 952.13 | Status: SAFE | Reasons: None
[2025-05-19 23:28:24] TransactionID: 976 | Amount: 206.9 | Status: SAFE | Reasons: None
[2025-05-19 23:28:24] TransactionID: 840 | Amount: 988.62 | Status: SAFE | Reasons: None
[2025-05-19 23:28:24] TransactionID: 993 | Amount: 674.67 | Status: SAFE | Reasons: None
[2025-05-19 23:28:24] TransactionID: 930 | Amount: 594.92 | Status: SAFE | Reasons: None
[2025-05-19 23:28:24] TransactionID: 753 | Amount: 528.46 | Status: SAFE | Reasons: None
[2025-05-19 23:28:24] TransactionID: 824 | Amount: 476.36 | Status: SAFE | Reasons: None
[2025-05-19 23:28:24] TransactionID: 985 | Amount: 349.88 | Status: SAFE | Reasons: None
[2025-05-19 23:28:24] TransactionID: 789 | Amount: 30.22 | Status: SAFE | Reasons: None
[2025-05-19 23:28:24] TransactionID: 752 | Amount: 4448.17 | Status: FRAUD | Reasons: High transaction amount
[2025-05-19 23:28:24] TransactionID: 826 | Amount: 965.29 | Status: SAFE | Reasons: None
[2025-05-19 23:28:24] TransactionID: 443 | Amount: 364.14 | Status: SAFE | Reasons: None
[2025-05-19 23:28:24] TransactionID: 501 | Amount: 172.26 | Status: SAFE | Reasons: None
[2025-05-19 23:28:24] TransactionID: 781 | Amount: 487.58 | Status: SAFE | Reasons: None
[2025-05-19 23:28:24] TransactionID: 859 | Amount: 200.13 | Status: SAFE | Reasons: None
[2025-05-19 23:28:24] TransactionID: 634 | Amount: 426.93 | Status: SAFE | Reasons: None
[2025-05-19 23:28:24] TransactionID: 569 | Amount: 627.0 | Status: SAFE | Reasons: None
[2025-05-19 23:28:24] TransactionID: 323 | Amount: 1553.42 | Status: SAFE | Reasons: None
[2025-05-19 23:28:24] TransactionID: 777 | Amount: 561.31 | Status: SAFE | Reasons: None
[2025-05-19 23:28:24] TransactionID: 774 | Amount: 80.72 | Status: SAFE | Reasons: None
[2025-05-19 23:28:24] TransactionID: 818 | Amount: 118.03 | Status: SAFE | Reasons: None
[2025-05-19 23:28:24] TransactionID: 989 | Amount: 442.04 | Status: SAFE | Reasons: None
[2025-05-19 23:28:24] TransactionID: 380 | Amount: 160.1 | Status: SAFE | Reasons: None

[2025-05-19 23:28:24] TransactionID: 872 | Amount: 37.33 | Status: SAFE | Reasons: None
[2025-05-19 23:28:24] TransactionID: 765 | Amount: 317.2 | Status: SAFE | Reasons: None

[2025-05-19 23:28:24] TransactionID: 626 | Amount: 274.52 | Status: SAFE | Reasons: None
[2025-05-19 23:28:24] TransactionID: 936 | Amount: 1068.01 | Status: SAFE | Reasons: None
[2025-05-19 23:28:24] TransactionID: 804 | Amount: 805.68 | Status: SAFE | Reasons: None
[2025-05-19 23:28:24] TransactionID: 814 | Amount: 82.42 | Status: SAFE | Reasons: None
[2025-05-19 23:28:24] TransactionID: 849 | Amount: 552.15 | Status: SAFE | Reasons: None
[2025-05-19 23:28:24] TransactionID: 756 | Amount: 766.34 | Status: SAFE | Reasons: None
[2025-05-19 23:28:24] TransactionID: 831 | Amount: 343.75 | Status: SAFE | Reasons: None
[2025-05-19 23:28:24] TransactionID: 740 | Amount: 165.66 | Status: SAFE | Reasons: None
[2025-05-19 23:28:24] TransactionID: 812 | Amount: 807.5 | Status: SAFE | Reasons: None
[2025-05-19 23:28:24] TransactionID: 657 | Amount: 310.06 | Status: SAFE | Reasons: None
[2025-05-19 23:28:24] TransactionID: 907 | Amount: 582.96 | Status: SAFE | Reasons: None
[2025-05-19 23:28:24] TransactionID: 416 | Amount: 614.02 | Status: SAFE | Reasons: None
[2025-05-19 23:28:24] TransactionID: 528 | Amount: 832.63 | Status: SAFE | Reasons: None
[2025-05-19 23:28:24] TransactionID: 908 | Amount: 346.58 | Status: SAFE | Reasons: None
[2025-05-19 23:28:24] TransactionID: 922 | Amount: 873.37 | Status: SAFE | Reasons: None
[2025-05-19 23:28:24] TransactionID: 828 | Amount: 723.99 | Status: SAFE | Reasons: None
[2025-05-19 23:28:24] TransactionID: 383 | Amount: 773.93 | Status: SAFE | Reasons: None
[2025-05-19 23:28:24] TransactionID: 839 | Amount: 630.71 | Status: SAFE | Reasons: None
[2025-05-19 23:28:24] TransactionID: 984 | Amount: 800.13 | Status: SAFE | Reasons: None
[2025-05-19 23:28:24] TransactionID: 969 | Amount: 941.0 | Status: SAFE | Reasons: None
[2025-05-19 23:28:24] TransactionID: 964 | Amount: 596.66 | Status: SAFE | Reasons: None
[2025-05-19 23:28:24] TransactionID: 918 | Amount: 740.93 | Status: SAFE | Reasons: None
